"zcta","pop","pop10k","ethwhite","ethblack","ethlatin","ethasian","ethother","medianincome","medianincome1k","incomeunder25k","incomeover100k","capincome","housevalue","housevalue100k","edunohs","eduhs","educollege","empexec","gini","iceinc","iceedu","iceeth","hoodzscore","hoodquint","hooddecile"
94025,39790,3.979,63.2646393566223,4.76501633576275,18.605177180196,9.79140487559688,6.35084192008042,111154,111.154,9.28571428571429,54.8086734693878,48.469387755102,1000001,10.00001,8.25988058003981,91.7401194199602,67.6855274381575,31.4752450364413,0.5154,0.455229591836735,0.594256468581177,0.584996230208595,9.61639385818286,"5","10"
94027,7028,0.7028,80.7911212293682,0.156516789982925,4.99430848036426,10.0028457598179,7.11439954467843,240833,240.833,9.96533795493934,77.8162911611785,72.2270363951473,1000001,10.00001,2.50374491761181,97.4962550823882,82.1955916969827,26.5651678998293,0.5521,0.678509532062392,0.796918467793708,0.806346044393853,13.3581245864992,"5","10"
94028,6740,0.674,87.3738872403561,0,5.72700296735905,5.20771513353116,2.83382789317507,162727,162.727,7.31611893583725,69.4053208137715,66.3928012519562,1000001,10.00001,2.16937838965373,97.8306216103463,84.6683354192741,29.8071216617211,0.5543,0.620892018779343,0.824989570296204,0.873738872403561,12.6179761631865,"5","10"
94030,21275,2.1275,42.5052878965922,1.91774383078731,13.7297297297297,39.069330199765,5.08108108108108,83992,83.992,12.49383325111,41.3295510606808,37.7651702022694,915900,9.159,9.29961844402768,90.7003815559723,39.1062536377158,20.1128084606346,0.4289,0.288357178095708,0.298066351936882,0.405875440658049,5.31239180648568,"5","9"
94037,2739,0.2739,81.3070463672873,0,11.2449799196787,6.3161737860533,2.2635998539613,140408,140.408,2.15355805243446,71.3483146067416,36.7977528089888,899600,8.996,4.65232616308154,95.3476738369185,57.0285142571286,27.6743336984301,0.3665,0.691947565543071,0.52376188094047,0.813070463672873,8.19119783575917,"5","10"
94038,2439,0.2439,71.4637146371464,0.1640016400164,27.1832718327183,0.2870028700287,1.3530135301353,104219,104.219,17.1634121274409,55.1901336073998,34.1212744090442,713500,7.135,15.5733333333333,84.4266666666667,45.6,25.6252562525625,0.4413,0.380267214799589,0.300266666666667,0.7129971299713,5.24684540567471,"5","9"
94040,33366,3.3366,47.7671881556075,2.16687646106815,20.9824372115327,24.2762093148714,8.59257927231313,93517,93.517,12.9498461758603,47.4565357372827,38.9997853616656,957600,9.576,9.31682250863449,90.6831774913655,61.3217083649229,34.0556254870227,0.4418,0.345066895614223,0.520048858562884,0.456003116945394,8.33684007181945,"5","10"
94041,12838,1.2838,49.4235862283845,3.83237264371397,22.0984577036922,22.0517214519396,4.85278080697928,85724,85.724,17.2283356258597,45.4264099037139,39.8039889958735,834100,8.341,8.7313122923588,91.2686877076412,57.7553986710963,36.9372176351457,0.4808,0.281980742778542,0.490240863787375,0.455912135846705,7.84314056568834,"5","10"
94043,26940,2.694,47.0601336302895,2.3199703043801,19.0497401633259,26.9821826280624,8.53377876763177,91760,91.76,13.6242361649023,46.8026508305362,35.2267837163267,655700,6.557,7.86831193485537,92.1316880651446,58.7900284757956,34.1165553080921,0.4492,0.331784146656339,0.509217165409402,0.447401633259094,6.75767847003975,"5","9"
94044,37286,3.7286,55.9137477873733,2.01952475459958,17.2075309767741,19.1224588317331,9.98766292978598,93469,93.469,8.37143862117481,45.7755891663735,32.8455856489624,636600,6.366,6.1909681227863,93.8090318772137,38.5662632821724,23.4189776323553,0.3905,0.374041505451987,0.323752951593861,0.538942230327737,4.53762862493876,"5","9"
94060,1671,0.1671,57.4506283662478,0,41.8910831837223,0.658288450029922,0,89886,89.886,12.0857699805068,48.5380116959064,38.9863547758285,964800,9.648,24.4332493702771,75.5667506297229,40.8060453400504,23.9377618192699,0.4661,0.364522417153996,0.163727959697733,0.574506283662478,5.40484352335467,"5","9"
94061,35697,3.5697,48.7856122363224,1.95254503179539,37.835112194302,7.70092724878841,6.2918452531025,74097,74.097,14.329110172631,36.459954063866,31.2810254130548,811200,8.112,13.8087704352765,86.1912295647235,39.069408948927,20.7608482505533,0.4388,0.221308438912351,0.252606385136506,0.46833067204527,4.00958195489017,"4","8"
94062,26346,2.6346,76.5922720716617,0.922341152357094,14.1235861231306,6.1261671601002,3.9816290898049,121658,121.658,9.71968312004875,58.6431037984969,51.0359536867764,1000001,10.00001,5.49497313686898,94.505026863131,57.0987818500984,26.880740909436,0.5212,0.489234206784481,0.516038087132294,0.756699309193047,9.12198095122952,"5","10"
94063,30788,3.0788,18.9229569962323,3.66701312199558,69.8486423281798,4.66090684682344,3.96258282447707,52220,52.22,20.5700123915737,19.454770755886,13.4279598963614,516100,5.161,35.6385281385281,64.3614718614719,14.5508658008658,8.82161881252436,0.4555,-0.0111524163568773,-0.210876623376623,0.152559438742367,-2.75291323924758,"2","4"
94065,10954,1.0954,51.6067190067555,1.80755888259996,6.19864889538068,35.0922037611831,9.46686142048567,131897,131.897,4.35711234515164,66.0615121742845,44.3827424177702,839700,8.397,1.93946880790612,98.0605311920939,72.1309450277949,37.8948329377396,0.3685,0.617043998291328,0.701914762198888,0.497991601241556,10.264813679479,"5","10"
94066,40974,4.0974,36.8453165421975,2.03299653438766,28.0177673646703,25.6089227314883,11.3218138331625,77509,77.509,11.5704154002026,34.9611617696724,28.774062816616,624800,6.248,9.52281580411798,90.477184195882,34.4671675013912,17.8430224044516,0.3791,0.233907463694698,0.249443516972732,0.348123200078098,2.86893295404567,"4","8"
94070,29044,2.9044,76.4908414818895,0.530229995868338,8.74190882798513,9.82647018317036,8.35628701280815,119777,119.777,7.6187192967336,56.1234163578385,48.4012755321899,938200,9.382,3.13138512710858,96.8686148728914,58.4651936326919,30.5019969701143,0.4296,0.485046970611049,0.553338085055833,0.759606114860212,9.22546245743802,"5","10"
94074,193,0.0193,100,0,0,0,0,86705,86.705,0,45.679012345679,0,886400,8.864,8.33333333333333,91.6666666666667,0,12.4352331606218,0.3044,0.45679012345679,-0.0833333333333333,1,0.0565945491047178,"3","6"
94080,63275,6.3275,22.8225997629396,2.21888581588305,33.5203476886606,35.4373765310154,8.4282892137495,75717,75.717,13.3380414312618,36.2758945386064,25.4001883239171,627500,6.275,15.804584605569,84.195415394431,31.0828054504853,17.3227973133149,0.3939,0.229378531073446,0.152782208449164,0.206037139470565,2.04751465977029,"4","7"
94085,22898,2.2898,21.6743820420997,1.72940868198096,35.278190234955,35.1122368765831,9.31085684339244,88324,88.324,13.6510300322661,40.8041697691735,26.7436088359394,544700,5.447,15.4851246314661,84.5148753685339,46.6563923880997,25.2947855707922,0.3862,0.271531397369074,0.311712677566336,0.199449733601188,3.73671786767258,"4","8"
94086,43843,4.3843,34.9884816276258,1.98435326049769,17.9869078302123,41.0031247861688,6.86312524234199,91233,91.233,11.43013999451,45.2374416689542,31.589349437277,673600,6.736,9.82027451221764,90.1797254877824,58.2938388625592,33.1911593640946,0.4042,0.338073016744441,0.484735643503416,0.330041283671282,6.35457685700937,"5","9"
94087,52495,5.2495,42.5126202495476,1.59634250881036,9.16087246404419,43.2612629774264,6.57205448137918,105848,105.848,9.53101361573374,52.8391326273323,47.5037821482602,894100,8.941,5.20855729950548,94.7914427004945,65.8460546119114,32.6373940375274,0.4105,0.433081190115986,0.606374973124059,0.409162777407372,9.20179357388145,"5","10"
94089,19994,1.9994,35.9507852355707,1.14034210263079,22.0766229868961,37.7963389016705,5.40662198659598,81631,81.631,12.641638225256,38.4300341296928,31.1126279863481,176200,1.762,13.5336173900484,86.4663826099516,38.701523795768,23.5370611183355,0.395,0.257883959044369,0.251679064057197,0.348104431329399,1.86287248976286,"4","7"
94102,24754,2.4754,37.0929950715036,14.0219762462632,18.6676900702917,24.8767875898845,9.14195685545771,22159,22.159,53.3324375167966,10.6490190808922,11.1663531308788,574900,5.749,20.3105349714617,79.6894650285383,34.7005901131856,19.1645794619051,0.5845,-0.426834184359043,0.143900551417239,0.230710188252404,-1.57766959157294,"3","5"
94103,23361,2.3361,38.3331193013998,12.2126621291897,20.4100851847096,25.5768160609563,6.20264543469886,42801,42.801,37.1326803205699,24.959928762244,17.9786286731968,655700,6.557,18.7914478221656,81.2085521778344,38.7500663165155,23.873121869783,0.5381,-0.121727515583259,0.199586184943498,0.261204571722101,1.36395624582444,"4","7"
94104,286,0.0286,62.5874125874126,0,0,37.4125874125874,0,25568,25.568,43.3862433862434,27.5132275132275,11.1111111111111,1000001,10.00001,27.0161290322581,72.9838709677419,46.7741935483871,15.3846153846154,0.5413,-0.158730158730159,0.19758064516129,0.625874125874126,0.337420244555372,"3","6"
94105,4225,0.4225,50.508875739645,0.662721893491124,6.05917159763314,39.2189349112426,6.31952662721894,120257,120.257,7.90899241603467,56.1213434452871,38.8587937883713,754900,7.549,3.27102803738318,96.7289719626168,81.4559763895721,60.6390532544379,0.487,0.482123510292524,0.781849483521889,0.498461538461538,12.0788259757533,"5","10"
94107,27185,2.7185,51.5026669118999,6.36012506897186,12.4701121942248,24.4031635092882,8.68125804671694,113974,113.974,15.0828983727356,54.0681608842493,30.5572612833896,757900,7.579,6.53129674115034,93.4687032588497,69.4375198295789,42.3615964686408,0.4832,0.389852625115137,0.629062230884286,0.451425418429281,8.77944560632371,"5","10"
94108,13851,1.3851,29.3625009024619,1.34286333116742,5.73965778644141,61.4612663345607,3.5015522344957,33191,33.191,42.7588068565259,19.0579025509515,22.4321770819274,717300,7.173,31.5555555555556,68.4444444444444,34.6840958605665,19.2332683560754,0.6687,-0.237009043055743,0.031285403050109,0.280196375712945,0.0129827228295972,"3","6"
94109,53809,5.3809,53.8460108903715,3.12029586128715,9.66009403631363,29.9280789459012,5.87262353881321,58106,58.106,25.9653380627898,30.688571517471,26.9298982544572,747000,7.47,11.5517049872265,88.4482950127735,57.7385316005776,32.8365143377502,0.544,0.0472323345468123,0.461868266133511,0.507257150290844,5.23921817336258,"5","9"
94110,70174,7.0174,43.1883603613874,3.35166870920854,35.7411576937327,14.2217915467267,6.17892666799669,76963,76.963,16.2975624256837,38.9343043995244,27.0920035671819,755200,7.552,15.6478854960417,84.3521145039583,51.0169271557558,29.9013879784536,0.4652,0.226367419738407,0.353690416597141,0.398366916521789,5.01954728381858,"5","9"
94111,3562,0.3562,54.2391914654688,0.533408197641774,4.54800673778776,35.120718697361,9.79786636720943,92446,92.446,24.2478670857656,45.0381679389313,34.934889986529,927500,9.275,13.3030499675535,86.6969500324465,64.3737832576249,34.4750140370578,0.5309,0.207903008531657,0.510707332900714,0.537057832678271,7.90252228892215,"5","10"
94112,79915,7.9915,16.5325658512169,3.64387161358944,30.1895764249515,47.246449352437,3.98173058875055,72467,72.467,16.6359021688971,35.5099215505307,23.0918320258422,624700,6.247,23.4438087383812,76.5561912616188,27.1154407848393,14.3064506037665,0.4113,0.188740193816336,0.0367163204645809,0.128886942376275,0.873295299767455,"4","7"
94114,32175,3.2175,76.8484848484848,1.87723387723388,9.66278166278166,8.30769230769231,5.84926184926185,111815,111.815,9.18544194107452,56.5887766688579,44.7678240602402,1000001,10.00001,2.92160833092277,97.0783916690772,75.3037315591553,48.5780885780886,0.4603,0.474033347277834,0.723821232282326,0.74971250971251,11.802723035417,"5","10"
94115,32180,3.218,57.1814791796147,12.8837787445618,8.18831572405221,18.5829707893101,5.92914853946551,72429,72.429,25.0663129973475,38.842117402837,28.3588974743398,986800,9.868,7.0656532864836,92.9343467135164,65.8060573654661,34.1702921068987,0.5758,0.137758044054896,0.587404040789826,0.442977004350528,7.57154287804711,"5","10"
94116,43980,4.398,36.743974533879,0.829922692132788,7.46703046839473,50.9026830377444,7.08049113233288,83657,83.657,11.9694960212202,42.553050397878,42.6989389920424,751700,7.517,16.7970899309164,83.2029100690836,46.8423305007031,23.9017735334243,0.426,0.305835543766578,0.300452405697866,0.359140518417463,5.32849087835984,"5","9"
94117,41214,4.1214,64.7935167661474,8.62570971029262,11.9740864754695,9.95535497646431,8.26660843402727,85151,85.151,15.4970760233918,43.8271604938272,31.1295213341997,898900,8.989,4.77930840596008,95.2206915940399,69.7341704932371,43.6089678264667,0.4757,0.283300844704353,0.649548620872771,0.561678070558548,9.01957808751744,"5","10"
94118,38529,3.8529,49.5211399205793,2.39300267331101,5.94357496950349,37.3978042513431,8.40665472760778,74967,74.967,14.673721340388,38.0893592004703,36.0787771898883,1000001,10.00001,10.6746656835473,89.3253343164527,59.5535744210209,31.0493394585896,0.5259,0.234156378600823,0.488789087374736,0.471281372472683,7.38227740558813,"5","10"
94121,44169,4.4169,40.0733546152279,1.29728995449297,6.9709524779823,46.0209649301546,9.77155923837986,77612,77.612,17.408234553055,37.6224016492012,38.5443509133597,867900,8.679,12.1046955609315,87.8953044390685,53.7847212101781,27.7570241572143,0.4767,0.202141670961461,0.416800256492466,0.387760646607349,6.36976842081212,"5","9"
94122,56859,5.6859,39.3200724599448,0.898714363601189,4.50940044671908,50.734272498637,8.33992859529714,79441,79.441,14.6039833256137,39.1245947197777,36.3547938860584,767800,7.678,11.5629874300395,88.4370125699605,54.2870905587669,30.1289153871858,0.4367,0.24520611394164,0.427241031287274,0.384213580963436,6.15795047915469,"5","9"
94123,22350,2.235,80.5279642058166,0.134228187919463,6.97539149888143,9.96868008948546,4.06263982102908,104485,104.485,11.5698191520901,52.5126000592944,37.681589089831,1000001,10.00001,2.57294293212577,97.4270570678742,80.7543868676993,43.337807606264,0.4978,0.409427809072043,0.781814439355735,0.803937360178971,10.9477796525988,"5","10"
94124,33558,3.3558,6.06114786340068,35.4818523153942,26.1845163597354,27.9307467667918,6.80016687526074,46025,46.025,26.5661607415707,21.7479881837629,15.3305490475705,534900,5.349,28.9506349661033,71.0493650338967,17.1058913396353,10.1615114130759,0.4571,-0.0481817255780788,-0.118447436264681,-0.294207044519936,-2.1924737194179,"2","4"
94127,19300,1.93,57.119170984456,3.33160621761658,10.9170984455959,23.6943005181347,8.93264248704663,138003,138.003,6.70983742077707,66.8090383025627,52.7418021493524,948700,9.487,3.94433129667346,96.0556687033265,66.1846571622539,35.259067357513,0.4088,0.600992008817856,0.622403258655804,0.537875647668394,10.6869134251952,"5","10"
94128,31,0.0031,0,100,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,-1,-8.92200563937678,"1","1"
94129,2690,0.269,75.2416356877323,3.56877323420074,6.39405204460967,8.95910780669145,10.3345724907063,118110,118.11,10.6106106106106,62.1621621621622,32.8328328328328,1000001,10.00001,1.23213405618531,98.7678659438147,82.4051256776737,42.1189591078067,0.5076,0.515515515515516,0.811729916214884,0.716728624535316,10.9161397416463,"5","10"
94130,2300,0.23,42.6086956521739,15,18.1739130434783,21.8695652173913,3.69565217391304,35417,35.417,26.1788617886179,17.8861788617886,5.04065040650407,NA,NA,6.22884224779959,93.7711577522004,36.6960054163846,18.1739130434783,0.5131,-0.0829268292682927,0.30467163168585,0.276086956521739,-0.834808246768416,"3","5"
94131,27718,2.7718,60.7872140847103,4.27520023089689,12.5441951078721,18.0279962479255,8.41691319720037,92755,92.755,11.6649072538079,46.7048710601719,44.5257125622078,868500,8.685,5.15423831331548,94.8457616866845,63.8080013825283,39.0792986506963,0.4454,0.35039963806364,0.586537630692128,0.565120138538134,9.179371745409,"5","10"
94132,30306,3.0306,34.3298356761037,8.06770936448228,11.6775555995512,41.1700653335973,8.17989836995974,69560,69.56,20.4530376267652,33.7313998673112,29.2199791488958,734900,7.349,13.0518336625207,86.9481663374793,48.1129557465435,20.6592753910117,0.4713,0.132783622405459,0.350611220840228,0.262621263116215,3.91038546040611,"4","8"
94133,27357,2.7357,35.4900025587601,2.67938735972512,5.73893336257631,54.0337025258617,3.74675585773294,50378,50.378,34.2755132401071,29.0538530199345,24.3528711692949,875400,8.754,28.7063691975531,71.2936308024469,45.5829435048579,25.4340753737617,0.5858,-0.0522166022017257,0.168765743073048,0.32810615199035,3.00947288762537,"4","8"
94134,39032,3.9032,11.7749538839926,10.1557696249231,17.8494568559131,56.0668169706907,6.17442098790736,57075,57.075,24.5123595505618,25.1056179775281,20.2786516853933,576900,5.769,29.5432531107965,70.4567468892035,20.285373668132,10.6374257019881,0.4687,0.0059325842696629,-0.0925787944266448,0.0161918425906948,-1.06018277438143,"3","5"
94158,3144,0.3144,35.5916030534351,2.92620865139949,4.4529262086514,56.1386768447837,1.78117048346056,68214,68.214,21.0843373493976,41.566265060241,24.1566265060241,690000,6.9,6.65622552858262,93.3437744714174,70.0469851213782,40.9669211195929,0.469,0.204819277108434,0.633907595927956,0.326653944020356,6.87276105420519,"5","10"
94301,16855,1.6855,70.4479382972412,2.20706021951943,6.50252150697122,17.632749925838,6.13467813705132,135817,135.817,12.283832006588,60.8427120505078,59.058468295361,1000001,10.00001,1.3320177602368,98.6679822397632,85.0353560269692,40.5398991397212,0.538,0.485588800439198,0.837033382667324,0.682408780777217,12.9119495441215,"5","10"
94303,44714,4.4714,25.9694950127477,11.8128550342175,41.561926913271,12.4904951469338,9.63232991904102,73895,73.895,14.7420710737486,39.5949560565533,34.2071073748567,876000,8.76,21.1927968404652,78.8072031595348,42.8783651581579,18.4528335644317,0.506,0.248528849828047,0.216855683176927,0.141566399785302,4.02520189612092,"4","8"
94304,3594,0.3594,58.5698386199221,3.83973288814691,3.42237061769616,30.7735114079021,6.31608235948804,101316,101.316,6.84430512016719,50.5224660397074,55.3814002089864,1000001,10.00001,0.807300807300807,99.1926991926992,87.4692874692875,43.8508625486923,0.452,0.436781609195402,0.866619866619867,0.547301057317752,12.5388795831513,"5","10"
94305,13397,1.3397,51.0338135403449,4.56072254982459,12.2415466149138,26.1775024259162,10.8457117265059,60682,60.682,23.6059479553903,34.727385377943,48.0793060718711,1000001,10.00001,1.74468085106383,98.2553191489362,91.4468085106383,30.8576546988132,0.5988,0.111214374225527,0.897021276595745,0.464730909905203,9.79402768115263,"5","10"
94306,26309,2.6309,56.4179558326048,3.98722870500589,9.2819947546467,27.1504048044395,6.13858375460869,112230,112.23,11.3928841786525,54.7501892505678,52.1101438304315,1000001,10.00001,3.6280554943845,96.3719445056155,74.7357410262057,35.1856779048995,0.4699,0.433573050719152,0.711076855318212,0.524307271275989,10.8600992477196,"5","10"
94401,34845,3.4845,36.283541397618,2.73209929688621,39.4489883770986,15.7669680011479,8.5349404505668,72452,72.452,12.8496021429134,35.4210982431261,28.929331127393,613200,6.132,19.8210791165781,80.1789208834219,31.1953352769679,18.4789783326159,0.4039,0.225714961002127,0.113742561603898,0.335514421007318,2.03777974809951,"4","7"
94402,23408,2.3408,61.2781954887218,1.0850991114149,13.8200615174299,19.8009227614491,7.50598086124402,109093,109.093,9.21333903377512,54.7028644719966,48.7708422402736,1000001,10.00001,5.12652575171182,94.8734742482882,57.5885680261983,28.0545112781955,0.4797,0.454895254382215,0.524620422744865,0.601930963773069,8.90627443714902,"5","10"
94403,39102,3.9102,51.9513068385249,1.65464682113447,18.0093089867526,21.3211600429646,12.2576850288988,89205,89.205,10.8410847635268,45.8797327394209,38.5169658063671,786200,7.862,7.34717169555603,92.652828304444,45.5595976888508,26.9116669224081,0.4153,0.350386479758941,0.382124259932948,0.502966600173904,6.07900367226341,"5","9"
94404,32986,3.2986,41.9784150851877,2.12514400048505,6.38755835809131,44.5855817619596,9.05535681804402,112271,112.271,7.79813027285855,57.0418788477617,45.093866382914,828200,8.282,3.84023939154649,96.1597606084535,63.3016084119529,32.3167404353362,0.387,0.492437485749031,0.594613690204065,0.398532710847026,8.80720625850613,"5","10"
94501,60099,6.0099,43.9158721442952,7.20644270287359,13.1832476413917,29.7675502088221,10.8021764089253,69572,69.572,17.239385428713,32.8225673219891,31.5463406575252,634400,6.344,9.26801985504882,90.7319801449512,43.8395749341661,23.5128704304564,0.4354,0.155831818932761,0.345715550791172,0.367094294414217,3.92923526196395,"4","8"
94502,13140,1.314,40.441400304414,2.96803652968037,5.220700152207,45.3348554033486,11.5068493150685,113650,113.65,6.70769230769231,56.0820512820513,55.425641025641,659300,6.593,6.38139732427267,93.6186026757273,59.4499893820344,26.7960426179604,0.3771,0.49374358974359,0.530685920577617,0.374733637747336,7.9249566232112,"5","10"
94503,18776,1.8776,30.1395398380912,6.54026416702173,24.6857690668939,32.7013208351086,9.38432040903281,83176,83.176,9.37269372693727,40.4428044280443,16.1623616236162,372000,3.72,14.2390536723164,85.7609463276836,29.9611581920904,17.3253089049851,0.3638,0.31070110701107,0.15722104519774,0.235992756710695,0.608088720733545,"3","6"
94505,12560,1.256,79.5859872611465,5.54140127388535,10.1512738853503,1.87101910828025,4.82484076433121,102328,102.328,8.97924608216857,52.583650995341,29.4578568403219,510300,5.103,4.52884508913742,95.4711549108626,27.7599379913631,18.5191082802548,0.4334,0.436044049131724,0.232310929022257,0.740445859872611,3.02731032347618,"4","8"
94506,21283,2.1283,66.785697505051,2.77686416388667,5.8826293285721,20.5234224498426,7.804350890382,166335,166.335,3.9146391192062,77.7626750033981,59.0593992116352,1000001,10.00001,2.04081632653061,97.9591836734694,69.3592122163551,26.6315838932481,0.4079,0.738480358841919,0.673183958898245,0.640088333411643,11.0903544695096,"5","10"
94507,15844,1.5844,85.9820752335269,0.574349911638475,3.6291340570563,6.82908356475637,5.73087604140369,150457,150.457,8.13974428236989,68.2333873581848,56.6360525841887,1000001,10.00001,1.6801322071245,98.3198677928755,67.8755049577672,28.376672557435,0.467,0.600936430758149,0.661953727506427,0.854077253218884,10.8411810372918,"5","10"
94508,3607,0.3607,55.2813972830607,6.62600499029665,22.872192958137,12.3093983920155,5.57249792070973,66912,66.912,14.1836734693878,32.6530612244898,31.6326530612245,673300,6.733,8.92857142857143,91.0714285714286,47.0779220779221,26.5040199611866,0.4641,0.18469387755102,0.381493506493506,0.486553922927641,4.50028384203606,"5","9"
94509,61266,6.1266,40.5477752750302,13.3548787255574,34.7207260144289,5.55446740443313,9.3624522573695,55018,55.018,20.9176517731917,21.1029853736726,17.9272690843518,262500,2.625,18.4813946595533,81.5186053404468,15.4070002425026,10.6600724708648,0.4143,0.00185333600480863,-0.0307439441705063,0.271928965494728,-2.24174623915527,"2","4"
94510,27163,2.7163,68.9872252696683,3.09980488164047,12.1047012480212,8.93494827522733,12.0568420277583,90539,90.539,10.7500702312951,43.9086056746886,34.9189999063583,467400,4.674,5.95238095238095,94.0476190476191,40.4024441635061,23.9443360453558,0.3942,0.331585354433936,0.344500632111252,0.658874203880278,4.0682980204548,"4","8"
94511,1882,0.1882,84.1126461211477,0,11.7959617428268,2.17853347502657,3.82571732199788,30409,30.409,45.135406218656,13.3400200601805,16.7502507522568,181700,1.817,20.3794369645043,79.6205630354957,6.91554467564259,9.40488841657811,0.525,-0.317953861584754,-0.134638922888617,0.841126461211477,-4.56311582214128,"1","2"
94512,300,0.03,48,0,4,0,81.6666666666667,95521,95.521,0,40.7766990291262,12.621359223301,692300,6.923,21.5,78.5,55,16,0.3068,0.407766990291262,0.335,0.48,2.72430266973955,"4","8"
94513,51493,5.1493,56.1454955042433,5.03369390014177,28.4931932495679,6.33872565203037,7.30002136212689,87486,87.486,10.3550654386815,43.2380029083858,25.2484246243335,421100,4.211,11.0140137913502,88.9859862086498,27.6208332009279,16.3323170139631,0.3758,0.328829374697043,0.166068194095777,0.511118016041015,1.47182409611165,"4","7"
94514,1393,0.1393,75.8793969849246,4.091888011486,16.2239770279971,0.358937544867193,3.80473797559225,70783,70.783,6.34920634920635,37.8684807256236,45.578231292517,490700,4.907,12.8175519630485,87.1824480369515,37.5288683602771,12.7781765972721,0.2665,0.315192743764172,0.247113163972286,0.717875089734386,2.69533870926023,"4","8"
94515,6843,0.6843,63.5393833114131,1.06678357445565,33.2748794388426,1.09601052170101,1.57825515124945,56786,56.786,19.7415649676956,28.643216080402,32.8427853553482,561300,5.613,13.1562943442124,86.8437056557875,36.7119399959457,18.2960689755955,0.532,0.0890165111270639,0.235556456517332,0.624725997369575,2.18374395049005,"4","7"
94516,144,0.0144,95.1388888888889,0,0,0,9.72222222222222,85833,85.833,10.9375,35.9375,18.75,325000,3.25,0,100,71.6666666666667,34.0277777777778,0.29,0.25,0.716666666666667,0.951388888888889,5.22239529065705,"5","9"
94517,12542,1.2542,77.356083559241,2.33615053420507,9.68745016743741,6.80114814224207,6.90479987242864,124042,124.042,6.62844036697248,59.2660550458716,45.2064220183486,650500,6.505,4.34081750143926,95.6591824985607,48.0368451352907,24.4139690639451,0.3926,0.526376146788991,0.436960276338515,0.750199330250359,6.68828762680713,"5","9"
94518,26322,2.6322,61.4618949927817,2.64417597447003,17.5708532786262,12.594027809437,9.33819618570018,71770,71.77,15.5581830722239,34.742339146714,32.7224357079515,463400,4.634,8.59075415423946,91.4092458457606,39.4333191308053,22.5438796444039,0.4106,0.191841560744901,0.308425649765658,0.588177190183117,3.08241938133063,"4","8"
94519,18937,1.8937,62.50726091778,2.08586365316576,21.0328985583778,8.50187463695411,11.047156360564,70773,70.773,11.0059688455379,31.5912068714514,30.6449264812928,382600,3.826,8.51321669317579,91.4867833068242,28.2511550405211,15.8314410941543,0.3496,0.205852380259135,0.197379383473453,0.604213972646142,1.33654675541345,"4","7"
94520,36321,3.6321,32.967153988051,4.20693262850692,50.8163321494452,7.98160843589108,6.62151372484238,46565,46.565,23.9313547980792,16.8385420766748,15.9332441155633,268800,2.688,25.6980802792321,74.3019197207679,18.1762652705061,10.1236199443848,0.3973,-0.0709281272140439,-0.07521815008726,0.287602213595441,-3.00185303888284,"2","3"
94521,41880,4.188,59.5869149952244,2.48328557784145,17.1466093600764,15.2554918815664,9.38634192932187,79040,79.04,12.4221257315462,39.871625448367,30.312755647851,469900,4.699,6.80929137674386,93.1907086232561,36.5839304877627,20.212511938873,0.406,0.274494997168208,0.297746391110188,0.57103629417383,2.86708302562165,"4","8"
94523,33545,3.3545,65.3241913847071,1.63958861231182,13.7874496944403,13.9722760471009,10.43970785512,79128,79.128,13.3304541855611,41.1934067516015,34.9096667386454,579600,5.796,5.62669293277518,94.3733070672248,47.6606747106624,25.0171411536742,0.4364,0.278629525660404,0.420339817778872,0.636846027723953,4.73871779164367,"5","9"
94525,2946,0.2946,78.0380176510523,0.98438560760353,11.5750169721656,4.8540393754243,8.1805838424983,76278,76.278,15.8040027605245,31.8840579710145,37.8191856452726,403000,4.03,8.84531590413943,91.1546840958606,33.4204793028322,21.724372029871,0.4125,0.1608005521049,0.245751633986928,0.770536320434487,2.8988747833732,"4","8"
94526,31644,3.1644,80.7167235494881,0.395019592971811,6.06750094804702,8.89584123372519,7.55593477436481,121462,121.462,6.35734427069982,60.2067845851491,50.6024096385542,867800,8.678,2.48212226066897,97.517877739331,59.5247981545559,27.6608519782581,0.4378,0.538494403144493,0.57042675893887,0.803217039565162,8.90761495941634,"5","10"
94528,1043,0.1043,68.8398849472675,0,0,11.4093959731544,37.0086289549377,153860,153.86,0,73.1563421828909,82.0058997050148,1000001,10.00001,5.66534914361001,94.33465085639,72.9907773386034,28.0920421860019,0.5764,0.731563421828909,0.673254281949934,0.688398849472675,12.5820374172866,"5","10"
94530,23742,2.3742,50.5054334091483,6.75595990228287,11.9535001263584,24.6398786959818,11.8397776093,83472,83.472,13.2321041214751,39.8146322224413,44.8530861762966,597100,5.971,6.63545366483694,93.3645463351631,58.4813260144226,30.5408137477887,0.4168,0.265825281009663,0.518458723495856,0.437494735068655,6.6375105496443,"5","9"
94531,40115,4.0115,27.3862644895924,23.0537205534089,28.014458432008,15.6873987286551,9.95138975445594,93113,93.113,8.18687230989957,42.8353658536585,18.0685078909613,363800,3.638,9.54294753944162,90.4570524605584,25.8711360041045,15.8294902156301,0.3495,0.34648493543759,0.163281884646629,0.0433254393618347,0.831248319918798,"4","7"
