"providerid","residentnum","residency","residencygu"
53834,0,FALSE,FALSE
53835,0,FALSE,FALSE
53836,0,FALSE,FALSE
53838,0,FALSE,FALSE
53840,0,FALSE,FALSE
53841,0,FALSE,FALSE
53842,0,FALSE,FALSE
53843,0,FALSE,FALSE
53845,0,FALSE,FALSE
53846,0,FALSE,FALSE
53847,0,FALSE,FALSE
53848,0,FALSE,FALSE
53849,0,FALSE,FALSE
53850,0,FALSE,FALSE
53851,0,FALSE,FALSE
53852,0,FALSE,FALSE
53853,0,FALSE,FALSE
53854,0,FALSE,FALSE
53855,0,FALSE,FALSE
53858,0,FALSE,FALSE
53859,0,FALSE,FALSE
53860,0,FALSE,FALSE
53861,0,FALSE,FALSE
53863,0,FALSE,FALSE
53864,0,FALSE,FALSE
53865,0,FALSE,FALSE
53866,0,FALSE,FALSE
53867,0,FALSE,FALSE
53868,0,FALSE,FALSE
53869,0,FALSE,FALSE
53870,0,FALSE,FALSE
53871,0,FALSE,FALSE
53872,0,FALSE,FALSE
53873,0,FALSE,FALSE
53874,0,FALSE,FALSE
53875,0,FALSE,FALSE
53876,0,FALSE,FALSE
53877,0,FALSE,FALSE
53878,0,FALSE,FALSE
53880,0,FALSE,FALSE
53881,0,FALSE,FALSE
53882,0,FALSE,FALSE
53883,0,FALSE,FALSE
53884,0,FALSE,FALSE
53885,0,FALSE,FALSE
53886,0,FALSE,FALSE
53887,0,FALSE,FALSE
53888,0,FALSE,FALSE
53889,0,FALSE,FALSE
53891,0,FALSE,FALSE
53892,0,FALSE,FALSE
53893,0,FALSE,FALSE
53894,0,FALSE,FALSE
53895,0,FALSE,FALSE
53896,0,FALSE,FALSE
53897,0,FALSE,FALSE
53898,0,FALSE,FALSE
53899,0,FALSE,FALSE
53900,0,FALSE,FALSE
53901,0,FALSE,FALSE
53903,0,FALSE,FALSE
53904,0,FALSE,FALSE
53905,0,FALSE,FALSE
53906,0,FALSE,FALSE
53907,0,FALSE,FALSE
53908,0,FALSE,FALSE
53909,0,FALSE,FALSE
53910,0,FALSE,FALSE
53911,0,FALSE,FALSE
53912,0,FALSE,FALSE
53913,0,FALSE,FALSE
53914,0,FALSE,FALSE
53915,0,FALSE,FALSE
53916,0,FALSE,FALSE
53917,0,FALSE,FALSE
53918,0,FALSE,FALSE
53919,0,FALSE,FALSE
53920,0,FALSE,FALSE
53921,0,FALSE,FALSE
53922,0,FALSE,FALSE
53923,0,FALSE,FALSE
53924,0,FALSE,FALSE
53925,0,FALSE,FALSE
53926,0,FALSE,FALSE
53928,0,FALSE,FALSE
53929,0,FALSE,FALSE
53930,0,FALSE,FALSE
53931,0,FALSE,FALSE
53932,0,FALSE,FALSE
53933,0,FALSE,FALSE
53934,0,FALSE,FALSE
53935,0,FALSE,FALSE
53936,0,FALSE,FALSE
53937,0,FALSE,FALSE
53938,0,FALSE,FALSE
53939,0,FALSE,FALSE
53940,0,FALSE,FALSE
53941,0,FALSE,FALSE
53942,0,FALSE,FALSE
53943,0,FALSE,FALSE
53944,0,FALSE,FALSE
53946,0,FALSE,FALSE
53947,0,FALSE,FALSE
53948,0,FALSE,FALSE
53949,0,FALSE,FALSE
53950,0,FALSE,FALSE
53951,0,FALSE,FALSE
53952,0,FALSE,FALSE
53953,0,FALSE,FALSE
53954,0,FALSE,FALSE
53955,0,FALSE,FALSE
53956,0,FALSE,FALSE
53959,0,FALSE,FALSE
53960,0,FALSE,FALSE
53961,0,FALSE,FALSE
53962,0,FALSE,FALSE
53963,0,FALSE,FALSE
53964,0,FALSE,FALSE
53965,0,FALSE,FALSE
53966,0,FALSE,FALSE
53967,0,FALSE,FALSE
53968,0,FALSE,FALSE
53969,0,FALSE,FALSE
53970,0,FALSE,FALSE
53971,0,FALSE,FALSE
53972,0,FALSE,FALSE
53973,0,FALSE,FALSE
53974,0,FALSE,FALSE
53975,0,FALSE,FALSE
53980,0,FALSE,FALSE
53981,0,FALSE,FALSE
53982,0,FALSE,FALSE
53983,0,FALSE,FALSE
53984,0,FALSE,FALSE
53986,0,FALSE,FALSE
53987,0,FALSE,FALSE
53988,0,FALSE,FALSE
53989,0,FALSE,FALSE
53990,0,FALSE,FALSE
53991,0,FALSE,FALSE
53992,0,FALSE,FALSE
53993,0,FALSE,FALSE
53994,0,FALSE,FALSE
53995,0,FALSE,FALSE
53996,0,FALSE,FALSE
53997,0,FALSE,FALSE
53998,0,FALSE,FALSE
53999,0,FALSE,FALSE
54001,0,FALSE,FALSE
54003,0,FALSE,FALSE
54009,30.53,TRUE,FALSE
54010,0,FALSE,FALSE
54011,0,FALSE,FALSE
54012,0,FALSE,FALSE
54016,0,FALSE,FALSE
54020,27,TRUE,FALSE
54027,0,FALSE,FALSE
54028,0,FALSE,FALSE
54029,0,FALSE,FALSE
54032,0,FALSE,FALSE
54035,0,FALSE,FALSE
54036,0,FALSE,FALSE
54037,0,FALSE,FALSE
54039,0,FALSE,FALSE
54043,0,FALSE,FALSE
54044,0,FALSE,FALSE
54046,0,FALSE,FALSE
54049,0,FALSE,FALSE
54050,0,FALSE,FALSE
54052,0,FALSE,FALSE
54053,0,FALSE,FALSE
54055,0,FALSE,FALSE
54056,0,FALSE,FALSE
54058,0,FALSE,FALSE
54059,0,FALSE,FALSE
54060,0,FALSE,FALSE
54064,0,FALSE,FALSE
54065,0,FALSE,FALSE
54066,0,FALSE,FALSE
54067,0,FALSE,FALSE
54068,0,FALSE,FALSE
54069,0,FALSE,FALSE
54071,0,FALSE,FALSE
54074,0,FALSE,FALSE
54075,0,FALSE,FALSE
54076,0,FALSE,FALSE
54077,0,FALSE,FALSE
54078,0,FALSE,FALSE
54079,0,FALSE,FALSE
54080,0,FALSE,FALSE
54081,0,FALSE,FALSE
54082,1.5,TRUE,FALSE
54083,0,FALSE,FALSE
54084,0,FALSE,FALSE
54085,0,FALSE,FALSE
54086,0,FALSE,FALSE
54087,0,FALSE,FALSE
54088,0,FALSE,FALSE
54089,0,FALSE,FALSE
54090,1,TRUE,FALSE
54091,0,FALSE,FALSE
54092,0,FALSE,FALSE
54093,6,TRUE,FALSE
54094,0,FALSE,FALSE
54095,0,FALSE,FALSE
54096,0,FALSE,FALSE
54097,0,FALSE,FALSE
54098,0,FALSE,FALSE
54099,0,FALSE,FALSE
54100,0,FALSE,FALSE
54101,0,FALSE,FALSE
54102,0,FALSE,FALSE
54103,0,FALSE,FALSE
54104,0,FALSE,FALSE
54105,0,FALSE,FALSE
54106,0,FALSE,FALSE
54107,0,FALSE,FALSE
54108,0,FALSE,FALSE
54109,0,FALSE,FALSE
54110,0.5,TRUE,FALSE
54111,0,FALSE,FALSE
54112,0,FALSE,FALSE
54113,0,FALSE,FALSE
54114,0,FALSE,FALSE
54115,0,FALSE,FALSE
54116,0,FALSE,FALSE
54117,0,FALSE,FALSE
54118,0,FALSE,FALSE
54119,0,FALSE,FALSE
54120,7.5,TRUE,FALSE
54122,0,FALSE,FALSE
54123,0,FALSE,FALSE
54124,0,FALSE,FALSE
54125,0,FALSE,FALSE
54126,0,FALSE,FALSE
54127,0,FALSE,FALSE
54128,0,FALSE,FALSE
54129,0,FALSE,FALSE
54130,0,FALSE,FALSE
54131,0,FALSE,FALSE
54132,0,FALSE,FALSE
54133,0,FALSE,FALSE
54134,1,TRUE,FALSE
54135,0,FALSE,FALSE
54136,0,FALSE,FALSE
54137,0,FALSE,FALSE
54139,0,FALSE,FALSE
54141,0,FALSE,FALSE
54142,0,FALSE,FALSE
54144,31,TRUE,FALSE
54145,0,FALSE,FALSE
54146,0,FALSE,FALSE
54147,0,FALSE,FALSE
54500,0,FALSE,FALSE
54501,0,FALSE,FALSE
54502,0,FALSE,FALSE
54503,0,FALSE,FALSE
54504,0,FALSE,FALSE
54505,0,FALSE,FALSE
54506,0,FALSE,FALSE
54507,0,FALSE,FALSE
54508,0,FALSE,FALSE
54509,0,FALSE,FALSE
54510,0,FALSE,FALSE
54511,0,FALSE,FALSE
54512,0,FALSE,FALSE
54513,0,FALSE,FALSE
54514,0,FALSE,FALSE
54515,0,FALSE,FALSE
54516,0,FALSE,FALSE
54517,0,FALSE,FALSE
54518,0,FALSE,FALSE
54519,0,FALSE,FALSE
54520,0,FALSE,FALSE
54521,0,FALSE,FALSE
54522,0,FALSE,FALSE
54523,0,FALSE,FALSE
54524,0,FALSE,FALSE
54525,0,FALSE,FALSE
54526,0,FALSE,FALSE
54527,0,FALSE,FALSE
54528,0,FALSE,FALSE
54529,0,FALSE,FALSE
54530,0,FALSE,FALSE
54531,0,FALSE,FALSE
54532,0,FALSE,FALSE
54533,0,FALSE,FALSE
54534,0,FALSE,FALSE
54535,0,FALSE,FALSE
54536,0,FALSE,FALSE
54537,0,FALSE,FALSE
54538,0,FALSE,FALSE
54539,0,FALSE,FALSE
54540,0,FALSE,FALSE
54541,0,FALSE,FALSE
54542,0,FALSE,FALSE
54543,0,FALSE,FALSE
54544,0,FALSE,FALSE
54545,0,FALSE,FALSE
54546,0,FALSE,FALSE
54547,0,FALSE,FALSE
54548,0,FALSE,FALSE
54549,0,FALSE,FALSE
54550,0,FALSE,FALSE
54551,0,FALSE,FALSE
54552,0,FALSE,FALSE
54553,0,FALSE,FALSE
54554,0,FALSE,FALSE
54555,0,FALSE,FALSE
54556,0,FALSE,FALSE
54557,0,FALSE,FALSE
54558,0,FALSE,FALSE
54559,0,FALSE,FALSE
54560,0,FALSE,FALSE
54600,0,FALSE,FALSE
54601,0,FALSE,FALSE
54602,0,FALSE,FALSE
54603,0,FALSE,FALSE
54604,0,FALSE,FALSE
54605,0,FALSE,FALSE
54606,0,FALSE,FALSE
54607,0,FALSE,FALSE
54608,0,FALSE,FALSE
54609,0,FALSE,FALSE
54610,0,FALSE,FALSE
54611,0,FALSE,FALSE
54612,0,FALSE,FALSE
54613,0,FALSE,FALSE
54614,0,FALSE,FALSE
54615,0,FALSE,FALSE
54616,0,FALSE,FALSE
54617,0,FALSE,FALSE
54618,0,FALSE,FALSE
54619,0,FALSE,FALSE
54620,0,FALSE,FALSE
54621,0,FALSE,FALSE
54622,0,FALSE,FALSE
54623,0,FALSE,FALSE
54624,0,FALSE,FALSE
54625,0,FALSE,FALSE
54626,0,FALSE,FALSE
54627,0,FALSE,FALSE
54628,0,FALSE,FALSE
54629,0,FALSE,FALSE
54630,0,FALSE,FALSE
54631,0,FALSE,FALSE
54632,0,FALSE,FALSE
54633,0,FALSE,FALSE
54634,0,FALSE,FALSE
54635,0,FALSE,FALSE
54636,0,FALSE,FALSE
54637,0,FALSE,FALSE
54638,0,FALSE,FALSE
54639,0,FALSE,FALSE
54640,0,FALSE,FALSE
54641,0,FALSE,FALSE
54642,0,FALSE,FALSE
54643,0,FALSE,FALSE
54644,0,FALSE,FALSE
54645,0,FALSE,FALSE
54646,0,FALSE,FALSE
54647,0,FALSE,FALSE
54648,0,FALSE,FALSE
54649,0,FALSE,FALSE
54650,0,FALSE,FALSE
54651,0,FALSE,FALSE
54652,0,FALSE,FALSE
54654,0,FALSE,FALSE
54655,0,FALSE,FALSE
54656,0,FALSE,FALSE
54657,0,FALSE,FALSE
54658,0,FALSE,FALSE
54659,0,FALSE,FALSE
54660,0,FALSE,FALSE
54661,0,FALSE,FALSE
54662,0,FALSE,FALSE
54663,0,FALSE,FALSE
54664,0,FALSE,FALSE
54665,0,FALSE,FALSE
54666,0,FALSE,FALSE
54667,0,FALSE,FALSE
54670,0,FALSE,FALSE
55000,0,FALSE,FALSE
55001,0,FALSE,FALSE
55002,0,FALSE,FALSE
55003,0,FALSE,FALSE
55005,0,FALSE,FALSE
55008,0,FALSE,FALSE
55010,0,FALSE,FALSE
55011,0,FALSE,FALSE
55013,0,FALSE,FALSE
55014,0,FALSE,FALSE
55016,0,FALSE,FALSE
55017,0,FALSE,FALSE
55021,0,FALSE,FALSE
55022,0,FALSE,FALSE
55028,0,FALSE,FALSE
55030,0,FALSE,FALSE
55032,0,FALSE,FALSE
55033,0,FALSE,FALSE
55034,0,FALSE,FALSE
55036,0,FALSE,FALSE
55037,0,FALSE,FALSE
55039,0,FALSE,FALSE
55041,0,FALSE,FALSE
55042,0,FALSE,FALSE
55043,0,FALSE,FALSE
55044,0,FALSE,FALSE
55045,0,FALSE,FALSE
55046,0,FALSE,FALSE
55047,0,FALSE,FALSE
55049,0,FALSE,FALSE
55052,0,FALSE,FALSE
55053,0,FALSE,FALSE
55054,0,FALSE,FALSE
55056,0,FALSE,FALSE
55057,0,FALSE,FALSE
55059,0,FALSE,FALSE
55060,0,FALSE,FALSE
55064,0,FALSE,FALSE
55066,0,FALSE,FALSE
55067,0,FALSE,FALSE
55070,0,FALSE,FALSE
55072,0,FALSE,FALSE
55074,0,FALSE,FALSE
55076,0,FALSE,FALSE
55077,0,FALSE,FALSE
55078,0,FALSE,FALSE
55079,0,FALSE,FALSE
55080,0,FALSE,FALSE
55081,0,FALSE,FALSE
55083,0,FALSE,FALSE
55084,0,FALSE,FALSE
55085,0,FALSE,FALSE
55086,0,FALSE,FALSE
55092,0,FALSE,FALSE
55093,0,FALSE,FALSE
55094,0,FALSE,FALSE
55096,0,FALSE,FALSE
55097,0,FALSE,FALSE
55099,0,FALSE,FALSE
55100,0,FALSE,FALSE
55104,0,FALSE,FALSE
55105,0,FALSE,FALSE
55106,0,FALSE,FALSE
55107,0,FALSE,FALSE
55108,0,FALSE,FALSE
55109,0,FALSE,FALSE
55111,0,FALSE,FALSE
55114,0,FALSE,FALSE
55115,0,FALSE,FALSE
55116,0,FALSE,FALSE
55118,0,FALSE,FALSE
55119,0,FALSE,FALSE
55120,0,FALSE,FALSE
55121,0,FALSE,FALSE
55123,0,FALSE,FALSE
55126,0,FALSE,FALSE
55129,0,FALSE,FALSE
55131,0,FALSE,FALSE
55132,0,FALSE,FALSE
55133,0,FALSE,FALSE
55135,0,FALSE,FALSE
55136,0,FALSE,FALSE
55139,0,FALSE,FALSE
55141,0,FALSE,FALSE
55142,0,FALSE,FALSE
55144,0,FALSE,FALSE
55146,0,FALSE,FALSE
55147,0,FALSE,FALSE
55148,0,FALSE,FALSE
55150,0,FALSE,FALSE
55153,0,FALSE,FALSE
55155,0,FALSE,FALSE
55156,0,FALSE,FALSE
55157,0,FALSE,FALSE
55158,0,FALSE,FALSE
55160,0,FALSE,FALSE
55161,0,FALSE,FALSE
55162,0,FALSE,FALSE
55163,0,FALSE,FALSE
55167,0,FALSE,FALSE
55168,0,FALSE,FALSE
55169,0,FALSE,FALSE
55170,0,FALSE,FALSE
55173,0,FALSE,FALSE
55175,0,FALSE,FALSE
55180,0,FALSE,FALSE
55181,0,FALSE,FALSE
55182,0,FALSE,FALSE
55183,0,FALSE,FALSE
55185,0,FALSE,FALSE
55187,0,FALSE,FALSE
55188,0,FALSE,FALSE
55189,0,FALSE,FALSE
55191,0,FALSE,FALSE
55192,0,FALSE,FALSE
55193,0,FALSE,FALSE
55195,0,FALSE,FALSE
55196,0,FALSE,FALSE
55199,0,FALSE,FALSE
55201,0,FALSE,FALSE
55202,0,FALSE,FALSE
55203,0,FALSE,FALSE
55204,0,FALSE,FALSE
55206,0,FALSE,FALSE
55208,0,FALSE,FALSE
55210,0,FALSE,FALSE
55211,0,FALSE,FALSE
55212,0,FALSE,FALSE
55213,0,FALSE,FALSE
55215,0,FALSE,FALSE
55220,0,FALSE,FALSE
55221,0,FALSE,FALSE
55222,0,FALSE,FALSE
55223,0,FALSE,FALSE
55224,0,FALSE,FALSE
55225,0,FALSE,FALSE
55228,0,FALSE,FALSE
55234,0,FALSE,FALSE
55235,0,FALSE,FALSE
55237,0,FALSE,FALSE
55239,0,FALSE,FALSE
55240,0,FALSE,FALSE
55241,0,FALSE,FALSE
55242,0,FALSE,FALSE
55247,0,FALSE,FALSE
55249,0,FALSE,FALSE
55252,0,FALSE,FALSE
55253,0,FALSE,FALSE
55255,0,FALSE,FALSE
55256,0,FALSE,FALSE
55258,0,FALSE,FALSE
55259,0,FALSE,FALSE
55260,0,FALSE,FALSE
55261,0,FALSE,FALSE
55262,0,FALSE,FALSE
55265,0,FALSE,FALSE
55268,0,FALSE,FALSE
55271,0,FALSE,FALSE
55272,0,FALSE,FALSE
55276,0,FALSE,FALSE
55280,0,FALSE,FALSE
55282,0,FALSE,FALSE
55283,0,FALSE,FALSE
55284,0,FALSE,FALSE
55286,0,FALSE,FALSE
55287,0,FALSE,FALSE
55288,0,FALSE,FALSE
55289,0,FALSE,FALSE
55292,0,FALSE,FALSE
55293,0,FALSE,FALSE
55296,0,FALSE,FALSE
55297,0,FALSE,FALSE
55298,0,FALSE,FALSE
55299,0,FALSE,FALSE
55301,0,FALSE,FALSE
55303,0,FALSE,FALSE
55304,0,FALSE,FALSE
55305,0,FALSE,FALSE
55307,0,FALSE,FALSE
55308,0,FALSE,FALSE
55310,0,FALSE,FALSE
55311,0,FALSE,FALSE
55315,0,FALSE,FALSE
55316,0,FALSE,FALSE
55317,0,FALSE,FALSE
55318,0,FALSE,FALSE
55319,0,FALSE,FALSE
55322,0,FALSE,FALSE
55323,0,FALSE,FALSE
55324,0,FALSE,FALSE
55328,0,FALSE,FALSE
55329,0,FALSE,FALSE
55330,0,FALSE,FALSE
55331,0,FALSE,FALSE
55332,0,FALSE,FALSE
55334,0,FALSE,FALSE
55335,0,FALSE,FALSE
55336,0,FALSE,FALSE
55337,0,FALSE,FALSE
55338,0,FALSE,FALSE
55341,0,FALSE,FALSE
55342,0,FALSE,FALSE
55343,0,FALSE,FALSE
55344,0,FALSE,FALSE
55350,0,FALSE,FALSE
55353,0,FALSE,FALSE
55354,0,FALSE,FALSE
55355,0,FALSE,FALSE
55356,0,FALSE,FALSE
55358,0,FALSE,FALSE
55359,0,FALSE,FALSE
55360,0,FALSE,FALSE
55361,0,FALSE,FALSE
55364,0,FALSE,FALSE
55367,0,FALSE,FALSE
55372,0,FALSE,FALSE
55374,0,FALSE,FALSE
55376,0,FALSE,FALSE
55379,0,FALSE,FALSE
55380,0,FALSE,FALSE
55383,0,FALSE,FALSE
55387,0,FALSE,FALSE
55388,0,FALSE,FALSE
55392,0,FALSE,FALSE
55393,0,FALSE,FALSE
55394,0,FALSE,FALSE
55397,0,FALSE,FALSE
55398,0,FALSE,FALSE
55399,0,FALSE,FALSE
55401,0,FALSE,FALSE
55402,0,FALSE,FALSE
55404,0,FALSE,FALSE
55407,0,FALSE,FALSE
55408,0,FALSE,FALSE
55409,0,FALSE,FALSE
55410,0,FALSE,FALSE
55412,0,FALSE,FALSE
55416,0,FALSE,FALSE
55417,0,FALSE,FALSE
55423,0,FALSE,FALSE
55427,0,FALSE,FALSE
55430,0,FALSE,FALSE
55432,0,FALSE,FALSE
55434,0,FALSE,FALSE
55435,0,FALSE,FALSE
55438,0,FALSE,FALSE
55439,0,FALSE,FALSE
55441,0,FALSE,FALSE
55442,0,FALSE,FALSE
55443,0,FALSE,FALSE
55446,0,FALSE,FALSE
55448,0,FALSE,FALSE
55449,0,FALSE,FALSE
55454,0,FALSE,FALSE
55457,0,FALSE,FALSE
55458,0,FALSE,FALSE
55459,0,FALSE,FALSE
55461,0,FALSE,FALSE
55462,0,FALSE,FALSE
55464,0,FALSE,FALSE
55465,0,FALSE,FALSE
55466,0,FALSE,FALSE
55473,0,FALSE,FALSE
55474,0,FALSE,FALSE
55475,0,FALSE,FALSE
55476,0,FALSE,FALSE
55479,0,FALSE,FALSE
55480,0,FALSE,FALSE
55481,0,FALSE,FALSE
55488,0,FALSE,FALSE
55489,0,FALSE,FALSE
55491,0,FALSE,FALSE
55493,0,FALSE,FALSE
55494,0,FALSE,FALSE
55497,0,FALSE,FALSE
55499,0,FALSE,FALSE
55500,0,FALSE,FALSE
55504,0,FALSE,FALSE
55505,0,FALSE,FALSE
55507,0,FALSE,FALSE
55508,0,FALSE,FALSE
55510,0,FALSE,FALSE
55511,0,FALSE,FALSE
55512,0,FALSE,FALSE
55516,0,FALSE,FALSE
55517,0,FALSE,FALSE
55518,0,FALSE,FALSE
55519,0,FALSE,FALSE
55520,0,FALSE,FALSE
55523,0,FALSE,FALSE
55525,0,FALSE,FALSE
55526,0,FALSE,FALSE
55527,0,FALSE,FALSE
55531,0,FALSE,FALSE
55534,0,FALSE,FALSE
55535,0,FALSE,FALSE
55538,0,FALSE,FALSE
55539,0,FALSE,FALSE
55540,0,FALSE,FALSE
55541,0,FALSE,FALSE
55542,0,FALSE,FALSE
55543,0,FALSE,FALSE
55544,0,FALSE,FALSE
55546,0,FALSE,FALSE
55548,0,FALSE,FALSE
55549,0,FALSE,FALSE
55550,0,FALSE,FALSE
55551,0,FALSE,FALSE
55556,0,FALSE,FALSE
55557,0,FALSE,FALSE
55559,0,FALSE,FALSE
55562,0,FALSE,FALSE
55563,0,FALSE,FALSE
55564,0,FALSE,FALSE
55565,0,FALSE,FALSE
55566,0,FALSE,FALSE
55567,0,FALSE,FALSE
55568,0,FALSE,FALSE
55570,0,FALSE,FALSE
55571,0,FALSE,FALSE
55572,0,FALSE,FALSE
55573,0,FALSE,FALSE
55575,0,FALSE,FALSE
55578,0,FALSE,FALSE
55581,0,FALSE,FALSE
55585,0,FALSE,FALSE
55586,0,FALSE,FALSE
55597,0,FALSE,FALSE
55598,0,FALSE,FALSE
55600,0,FALSE,FALSE
55601,0,FALSE,FALSE
55603,0,FALSE,FALSE
55604,0,FALSE,FALSE
55605,0,FALSE,FALSE
55607,0,FALSE,FALSE
55608,0,FALSE,FALSE
55612,0,FALSE,FALSE
55614,0,FALSE,FALSE
55617,0,FALSE,FALSE
55619,0,FALSE,FALSE
55620,0,FALSE,FALSE
55622,0,FALSE,FALSE
55626,0,FALSE,FALSE
55632,0,FALSE,FALSE
55635,0,FALSE,FALSE
55640,0,FALSE,FALSE
55645,0,FALSE,FALSE
55646,0,FALSE,FALSE
55649,0,FALSE,FALSE
55650,0,FALSE,FALSE
55651,0,FALSE,FALSE
55653,0,FALSE,FALSE
55656,0,FALSE,FALSE
55658,0,FALSE,FALSE
55661,0,FALSE,FALSE
55662,0,FALSE,FALSE
55664,0,FALSE,FALSE
55669,0,FALSE,FALSE
55670,0,FALSE,FALSE
55671,0,FALSE,FALSE
55674,0,FALSE,FALSE
55676,0,FALSE,FALSE
55677,0,FALSE,FALSE
55681,0,FALSE,FALSE
55684,0,FALSE,FALSE
55685,0,FALSE,FALSE
55689,0,FALSE,FALSE
55690,0,FALSE,FALSE
55691,0,FALSE,FALSE
55693,0,FALSE,FALSE
55694,0,FALSE,FALSE
55695,0,FALSE,FALSE
55697,0,FALSE,FALSE
55698,0,FALSE,FALSE
55699,0,FALSE,FALSE
55703,0,FALSE,FALSE
55704,0,FALSE,FALSE
55706,0,FALSE,FALSE
55707,0,FALSE,FALSE
55708,0,FALSE,FALSE
55710,0,FALSE,FALSE
55711,0,FALSE,FALSE
55715,0,FALSE,FALSE
55717,0,FALSE,FALSE
55718,0,FALSE,FALSE
55719,0,FALSE,FALSE
55720,0,FALSE,FALSE
55728,0,FALSE,FALSE
55729,0,FALSE,FALSE
55731,0,FALSE,FALSE
55733,0,FALSE,FALSE
55734,0,FALSE,FALSE
55735,0,FALSE,FALSE
55737,0,FALSE,FALSE
55739,0,FALSE,FALSE
55742,0,FALSE,FALSE
55744,0,FALSE,FALSE
55748,0,FALSE,FALSE
55750,0,FALSE,FALSE
55753,0,FALSE,FALSE
55755,0,FALSE,FALSE
55756,0,FALSE,FALSE
55758,0,FALSE,FALSE
55760,0,FALSE,FALSE
55761,0,FALSE,FALSE
55764,0,FALSE,FALSE
55766,0,FALSE,FALSE
55775,0,FALSE,FALSE
55776,0,FALSE,FALSE
55782,0,FALSE,FALSE
55790,0,FALSE,FALSE
55792,0,FALSE,FALSE
55793,0,FALSE,FALSE
55795,0,FALSE,FALSE
55797,0,FALSE,FALSE
55798,0,FALSE,FALSE
55799,0,FALSE,FALSE
55800,0,FALSE,FALSE
55806,0,FALSE,FALSE
55807,0,FALSE,FALSE
55809,0,FALSE,FALSE
55816,0,FALSE,FALSE
55817,0,FALSE,FALSE
55818,0,FALSE,FALSE
55823,0,FALSE,FALSE
55826,0,FALSE,FALSE
55830,0,FALSE,FALSE
55833,0,FALSE,FALSE
55835,0,FALSE,FALSE
55837,0,FALSE,FALSE
55839,0,FALSE,FALSE
55845,0,FALSE,FALSE
55846,0,FALSE,FALSE
55848,0,FALSE,FALSE
55849,0,FALSE,FALSE
55850,0,FALSE,FALSE
55851,0,FALSE,FALSE
55853,0,FALSE,FALSE
55854,0,FALSE,FALSE
55855,0,FALSE,FALSE
55856,0,FALSE,FALSE
55858,0,FALSE,FALSE
55861,0,FALSE,FALSE
55862,0,FALSE,FALSE
55866,0,FALSE,FALSE
55868,0,FALSE,FALSE
55869,0,FALSE,FALSE
55870,0,FALSE,FALSE
55871,0,FALSE,FALSE
55872,0,FALSE,FALSE
55873,0,FALSE,FALSE
55874,0,FALSE,FALSE
55876,0,FALSE,FALSE
55879,0,FALSE,FALSE
55884,0,FALSE,FALSE
55885,0,FALSE,FALSE
55886,0,FALSE,FALSE
55887,0,FALSE,FALSE
55888,0,FALSE,FALSE
55890,0,FALSE,FALSE
55892,0,FALSE,FALSE
55894,0,FALSE,FALSE
55899,0,FALSE,FALSE
55902,0,FALSE,FALSE
55906,0,FALSE,FALSE
55910,0,FALSE,FALSE
55911,0,FALSE,FALSE
55914,0,FALSE,FALSE
55916,0,FALSE,FALSE
55917,0,FALSE,FALSE
55918,0,FALSE,FALSE
55919,0,FALSE,FALSE
55920,0,FALSE,FALSE
55922,0,FALSE,FALSE
55923,0,FALSE,FALSE
55929,0,FALSE,FALSE
55931,0,FALSE,FALSE
55932,0,FALSE,FALSE
55935,0,FALSE,FALSE
55942,0,FALSE,FALSE
55944,0,FALSE,FALSE
55952,0,FALSE,FALSE
55954,0,FALSE,FALSE
55955,0,FALSE,FALSE
55956,0,FALSE,FALSE
55957,0,FALSE,FALSE
55959,0,FALSE,FALSE
55960,0,FALSE,FALSE
55961,0,FALSE,FALSE
55962,0,FALSE,FALSE
55963,0,FALSE,FALSE
55964,0,FALSE,FALSE
55968,0,FALSE,FALSE
55970,0,FALSE,FALSE
55975,0,FALSE,FALSE
55977,0,FALSE,FALSE
55979,0,FALSE,FALSE
55983,0,FALSE,FALSE
55984,0,FALSE,FALSE
55987,0,FALSE,FALSE
55988,0,FALSE,FALSE
55989,0,FALSE,FALSE
55991,0,FALSE,FALSE
55992,0,FALSE,FALSE
55995,0,FALSE,FALSE
55996,0,FALSE,FALSE
55999,0,FALSE,FALSE
56005,0,FALSE,FALSE
56007,0,FALSE,FALSE
56008,0,FALSE,FALSE
56010,0,FALSE,FALSE
56014,0,FALSE,FALSE
56017,0,FALSE,FALSE
56019,0,FALSE,FALSE
56021,0,FALSE,FALSE
56023,0,FALSE,FALSE
56024,0,FALSE,FALSE
56026,0,FALSE,FALSE
56031,0,FALSE,FALSE
56035,0,FALSE,FALSE
56036,0,FALSE,FALSE
56037,0,FALSE,FALSE
56038,0,FALSE,FALSE
56039,0,FALSE,FALSE
56040,0,FALSE,FALSE
56042,0,FALSE,FALSE
56043,0,FALSE,FALSE
56046,0,FALSE,FALSE
56047,0,FALSE,FALSE
56048,0,FALSE,FALSE
56049,0,FALSE,FALSE
56052,0,FALSE,FALSE
56053,0,FALSE,FALSE
56055,0,FALSE,FALSE
56056,0,FALSE,FALSE
56058,0,FALSE,FALSE
56062,0,FALSE,FALSE
56063,0,FALSE,FALSE
56064,0,FALSE,FALSE
56065,0,FALSE,FALSE
56066,0,FALSE,FALSE
56069,0,FALSE,FALSE
56071,0,FALSE,FALSE
56072,0,FALSE,FALSE
56073,0,FALSE,FALSE
56074,0,FALSE,FALSE
56076,0,FALSE,FALSE
56077,0,FALSE,FALSE
56078,0,FALSE,FALSE
